id,number,available_bikes,available_bike_stands,status,last_update
7374,22,11,9,OPEN,2025-03-23 16:05:54
7375,50,2,38,OPEN,2025-03-23 16:05:54
7376,110,0,40,OPEN,2025-03-23 16:05:54
7377,12,2,18,OPEN,2025-03-23 16:05:54
7378,34,10,20,OPEN,2025-03-23 16:05:54
7379,78,1,39,OPEN,2025-03-23 16:05:54
7380,2,2,18,OPEN,2025-03-23 16:05:54
7381,75,39,1,OPEN,2025-03-23 16:05:55
7382,111,1,39,OPEN,2025-03-23 16:05:55
7383,26,19,1,OPEN,2025-03-23 16:05:55
7384,65,0,40,OPEN,2025-03-23 16:05:55
7385,15,0,16,OPEN,2025-03-23 16:05:55
7386,86,32,5,OPEN,2025-03-23 16:05:55
7387,35,21,9,OPEN,2025-03-23 16:05:55
7388,10,16,0,OPEN,2025-03-23 16:05:55
7389,100,20,5,OPEN,2025-03-23 16:05:55
7390,24,20,0,OPEN,2025-03-23 16:05:56
7391,64,13,27,OPEN,2025-03-23 16:05:56
7392,109,14,15,OPEN,2025-03-23 16:05:56
7393,85,27,8,OPEN,2025-03-23 16:05:56
7394,107,0,40,OPEN,2025-03-23 16:05:56
7395,33,13,10,OPEN,2025-03-23 16:05:56
7396,44,1,29,OPEN,2025-03-23 16:05:56
7397,89,2,38,OPEN,2025-03-23 16:05:56
7398,57,4,19,OPEN,2025-03-23 16:05:56
7399,80,26,14,OPEN,2025-03-23 16:05:57
7400,41,7,13,OPEN,2025-03-23 16:05:57
7401,3,19,1,OPEN,2025-03-23 16:05:57
7402,40,19,2,OPEN,2025-03-23 16:05:57
7403,29,29,0,OPEN,2025-03-23 16:05:57
7404,103,0,40,OPEN,2025-03-23 16:05:57
7405,28,11,19,OPEN,2025-03-23 16:05:57
7406,39,18,2,OPEN,2025-03-23 16:05:57
7407,83,32,8,OPEN,2025-03-23 16:05:57
7408,92,37,3,OPEN,2025-03-23 16:05:58
7409,21,14,16,OPEN,2025-03-23 16:05:58
7410,88,6,24,OPEN,2025-03-23 16:05:58
7411,42,24,6,OPEN,2025-03-23 16:10:58
7412,30,0,20,OPEN,2025-03-23 16:10:58
7413,54,0,33,OPEN,2025-03-23 16:10:58
7414,108,2,33,OPEN,2025-03-23 16:10:58
7415,20,2,28,OPEN,2025-03-23 16:10:58
7416,56,2,38,OPEN,2025-03-23 16:10:59
7417,6,16,4,OPEN,2025-03-23 16:10:59
7418,18,9,21,OPEN,2025-03-23 16:10:59
7419,32,16,14,OPEN,2025-03-23 16:10:59
7420,52,21,11,OPEN,2025-03-23 16:10:59
7421,48,0,40,OPEN,2025-03-23 16:10:59
7422,13,10,20,OPEN,2025-03-23 16:10:59
7423,43,9,21,OPEN,2025-03-23 16:10:59
7424,31,15,5,OPEN,2025-03-23 16:10:59
7425,98,40,0,OPEN,2025-03-23 16:11:00
7426,14,30,0,OPEN,2025-03-23 16:11:00
7427,1,29,2,OPEN,2025-03-23 16:11:00
7428,23,21,9,OPEN,2025-03-23 16:11:00
7429,106,0,40,OPEN,2025-03-23 16:11:00
7430,112,3,27,OPEN,2025-03-23 16:11:00
7431,68,2,38,OPEN,2025-03-23 16:11:00
7432,74,5,25,OPEN,2025-03-23 16:11:00
7433,87,28,10,OPEN,2025-03-23 16:11:00
7434,84,19,11,OPEN,2025-03-23 16:11:01
7435,90,3,37,OPEN,2025-03-23 16:11:01
7436,11,14,16,OPEN,2025-03-23 16:11:01
7437,17,11,9,OPEN,2025-03-23 16:11:01
7438,45,18,12,OPEN,2025-03-23 16:11:01
7439,114,3,37,OPEN,2025-03-23 16:11:01
7440,72,14,17,OPEN,2025-03-23 16:11:01
7441,63,26,9,OPEN,2025-03-23 16:11:01
7442,113,8,21,OPEN,2025-03-23 16:11:01
7443,91,26,4,OPEN,2025-03-23 16:11:02
7444,99,0,30,OPEN,2025-03-23 16:11:02
7445,9,22,2,OPEN,2025-03-23 16:11:02
7446,67,0,40,OPEN,2025-03-23 16:11:02
7447,116,0,30,OPEN,2025-03-23 16:11:02
7448,55,0,36,OPEN,2025-03-23 16:11:02
7449,62,0,40,OPEN,2025-03-23 16:11:02
7450,5,11,29,OPEN,2025-03-23 16:11:02
7451,97,26,14,OPEN,2025-03-23 16:11:02
7452,61,0,25,OPEN,2025-03-23 16:11:03
7453,77,28,1,OPEN,2025-03-23 16:11:03
7454,73,0,30,OPEN,2025-03-23 16:11:03
7455,4,18,2,OPEN,2025-03-23 16:11:03
7456,49,1,39,OPEN,2025-03-23 16:11:03
7457,19,13,17,OPEN,2025-03-23 16:11:03
7458,7,1,28,OPEN,2025-03-23 16:11:03
7459,60,0,30,OPEN,2025-03-23 16:11:03
7460,102,9,31,OPEN,2025-03-23 16:11:03
7461,38,29,10,OPEN,2025-03-23 16:11:04
7462,53,17,23,OPEN,2025-03-23 16:11:04
7463,58,17,23,OPEN,2025-03-23 16:11:04
7464,66,2,36,OPEN,2025-03-23 16:11:04
7465,104,0,40,OPEN,2025-03-23 16:11:04
7466,101,8,22,OPEN,2025-03-23 16:11:04
7467,115,10,20,OPEN,2025-03-23 16:11:04
7468,47,1,39,OPEN,2025-03-23 16:11:04
7469,117,8,32,OPEN,2025-03-23 16:11:04
7470,8,6,24,OPEN,2025-03-23 16:11:05
7471,27,18,2,OPEN,2025-03-23 16:11:05
7472,16,17,3,OPEN,2025-03-23 16:11:05
7473,96,10,20,OPEN,2025-03-23 16:11:05
7474,82,0,22,OPEN,2025-03-23 16:11:05
7475,76,3,35,OPEN,2025-03-23 16:11:05
7476,71,1,39,OPEN,2025-03-23 16:11:05
7477,79,0,27,OPEN,2025-03-23 16:11:05
7478,69,14,26,OPEN,2025-03-23 16:11:05
7479,25,8,22,OPEN,2025-03-23 16:11:06
7480,51,0,0,OPEN,2025-03-23 16:11:06
7481,37,20,10,OPEN,2025-03-23 16:11:06
7482,59,0,20,OPEN,2025-03-23 16:11:06
7483,95,14,26,OPEN,2025-03-23 16:11:06
7484,94,23,17,OPEN,2025-03-23 16:11:06
7485,105,1,35,OPEN,2025-03-23 16:11:06
7486,36,37,3,OPEN,2025-03-23 16:11:06
7487,93,35,5,OPEN,2025-03-23 16:11:06
7488,22,10,10,OPEN,2025-03-23 16:11:07
7489,50,2,38,OPEN,2025-03-23 16:11:07
7490,110,0,40,OPEN,2025-03-23 16:11:07
7491,12,1,19,OPEN,2025-03-23 16:11:07
7492,34,10,20,OPEN,2025-03-23 16:11:07
7493,78,1,39,OPEN,2025-03-23 16:11:07
7494,2,3,17,OPEN,2025-03-23 16:11:07
7495,75,37,3,OPEN,2025-03-23 16:11:07
7496,111,1,39,OPEN,2025-03-23 16:11:08
7497,26,19,1,OPEN,2025-03-23 16:11:08
7498,65,0,40,OPEN,2025-03-23 16:11:08
7499,15,0,16,OPEN,2025-03-23 16:11:08
7500,86,32,5,OPEN,2025-03-23 16:11:08
7501,35,20,10,OPEN,2025-03-23 16:11:08
7502,10,14,2,OPEN,2025-03-23 16:11:08
7503,100,20,5,OPEN,2025-03-23 16:11:08
7504,24,20,0,OPEN,2025-03-23 16:11:08
7505,64,13,27,OPEN,2025-03-23 16:11:09
7506,109,14,15,OPEN,2025-03-23 16:11:09
7507,85,27,8,OPEN,2025-03-23 16:11:09
7508,107,0,40,OPEN,2025-03-23 16:11:09
7509,33,13,10,OPEN,2025-03-23 16:11:09
7510,44,0,30,OPEN,2025-03-23 16:11:09
7511,89,2,38,OPEN,2025-03-23 16:11:09
7512,57,4,19,OPEN,2025-03-23 16:11:09
7513,80,26,14,OPEN,2025-03-23 16:11:09
7514,41,7,13,OPEN,2025-03-23 16:11:10
7515,3,19,1,OPEN,2025-03-23 16:11:10
7516,40,19,2,OPEN,2025-03-23 16:11:10
7517,29,29,0,OPEN,2025-03-23 16:11:10
7518,103,0,40,OPEN,2025-03-23 16:11:10
7519,28,11,19,OPEN,2025-03-23 16:11:10
7520,39,18,2,OPEN,2025-03-23 16:11:10
7521,83,32,8,OPEN,2025-03-23 16:11:10
7522,92,37,3,OPEN,2025-03-23 16:11:10
7523,21,14,16,OPEN,2025-03-23 16:11:11
7524,88,6,24,OPEN,2025-03-23 16:11:11
7525,42,24,6,OPEN,2025-03-23 16:16:11
7526,30,3,17,OPEN,2025-03-23 16:16:11
7527,54,0,33,OPEN,2025-03-23 16:16:11
7528,108,2,33,OPEN,2025-03-23 16:16:11
7529,20,2,28,OPEN,2025-03-23 16:16:11
7530,56,2,38,OPEN,2025-03-23 16:16:11
7531,6,17,3,OPEN,2025-03-23 16:16:12
7532,18,9,21,OPEN,2025-03-23 16:16:12
7533,32,16,14,OPEN,2025-03-23 16:16:12
7534,52,21,11,OPEN,2025-03-23 16:16:12
7535,48,0,40,OPEN,2025-03-23 16:16:12
7536,13,10,20,OPEN,2025-03-23 16:16:12
7537,43,9,21,OPEN,2025-03-23 16:16:12
7538,31,16,4,OPEN,2025-03-23 16:16:12
7539,98,40,0,OPEN,2025-03-23 16:16:12
7540,14,30,0,OPEN,2025-03-23 16:16:13
7541,1,29,2,OPEN,2025-03-23 16:16:13
7542,23,21,9,OPEN,2025-03-23 16:16:13
7543,106,0,40,OPEN,2025-03-23 16:16:13
7544,112,3,27,OPEN,2025-03-23 16:16:13
7545,68,3,37,OPEN,2025-03-23 16:16:13
7546,74,7,23,OPEN,2025-03-23 16:16:13
7547,87,28,10,OPEN,2025-03-23 16:16:13
7548,84,19,11,OPEN,2025-03-23 16:16:14
7549,90,3,37,OPEN,2025-03-23 16:16:14
7550,11,14,16,OPEN,2025-03-23 16:16:14
7551,17,9,11,OPEN,2025-03-23 16:16:14
7552,45,18,12,OPEN,2025-03-23 16:16:14
7553,114,3,37,OPEN,2025-03-23 16:16:14
7554,72,13,18,OPEN,2025-03-23 16:16:14
7555,63,26,9,OPEN,2025-03-23 16:16:14
7556,113,7,22,OPEN,2025-03-23 16:16:14
7557,91,26,4,OPEN,2025-03-23 16:16:15
7558,99,0,30,OPEN,2025-03-23 16:16:15
7559,9,22,2,OPEN,2025-03-23 16:16:15
7560,67,0,40,OPEN,2025-03-23 16:16:15
7561,116,0,30,OPEN,2025-03-23 16:16:15
7562,55,0,36,OPEN,2025-03-23 16:16:15
7563,62,0,40,OPEN,2025-03-23 16:16:15
7564,5,11,29,OPEN,2025-03-23 16:16:15
7565,97,26,14,OPEN,2025-03-23 16:16:16
7566,61,0,25,OPEN,2025-03-23 16:16:16
7567,77,28,1,OPEN,2025-03-23 16:16:16
7568,73,0,30,OPEN,2025-03-23 16:16:16
7569,4,19,1,OPEN,2025-03-23 16:16:16
7570,49,1,39,OPEN,2025-03-23 16:16:16
7571,19,13,17,OPEN,2025-03-23 16:16:16
7572,7,1,28,OPEN,2025-03-23 16:16:16
7573,60,0,30,OPEN,2025-03-23 16:16:17
7574,102,6,34,OPEN,2025-03-23 16:16:17
7575,38,29,10,OPEN,2025-03-23 16:16:17
7576,53,17,23,OPEN,2025-03-23 16:16:17
7577,58,17,23,OPEN,2025-03-23 16:16:17
7578,66,2,38,OPEN,2025-03-23 16:16:17
7579,104,0,40,OPEN,2025-03-23 16:16:17
7580,101,8,22,OPEN,2025-03-23 16:16:17
7581,115,12,18,OPEN,2025-03-23 16:16:17
7582,47,1,39,OPEN,2025-03-23 16:16:18
7583,117,8,32,OPEN,2025-03-23 16:16:18
7584,8,5,25,OPEN,2025-03-23 16:16:18
7585,27,19,1,OPEN,2025-03-23 16:16:18
7586,16,18,2,OPEN,2025-03-23 16:16:18
7587,96,10,20,OPEN,2025-03-23 16:16:18
7588,82,0,22,OPEN,2025-03-23 16:16:18
7589,76,3,35,OPEN,2025-03-23 16:16:18
7590,71,1,39,OPEN,2025-03-23 16:16:18
7591,79,0,27,OPEN,2025-03-23 16:16:19
7592,69,17,23,OPEN,2025-03-23 16:16:19
7593,25,8,22,OPEN,2025-03-23 16:16:19
7594,51,0,0,OPEN,2025-03-23 16:16:19
7595,37,20,10,OPEN,2025-03-23 16:16:19
7596,59,0,20,OPEN,2025-03-23 16:16:19
7597,95,15,25,OPEN,2025-03-23 16:16:19
7598,94,23,17,OPEN,2025-03-23 16:16:19
7599,105,1,35,OPEN,2025-03-23 16:16:19
7600,36,37,3,OPEN,2025-03-23 16:16:20
7601,93,35,5,OPEN,2025-03-23 16:16:20
7602,22,11,9,OPEN,2025-03-23 16:16:20
7603,50,2,38,OPEN,2025-03-23 16:16:20
7604,110,0,40,OPEN,2025-03-23 16:16:20
7605,12,1,19,OPEN,2025-03-23 16:16:20
7606,34,11,19,OPEN,2025-03-23 16:16:20
7607,78,1,39,OPEN,2025-03-23 16:16:20
7608,2,3,17,OPEN,2025-03-23 16:16:21
7609,75,37,3,OPEN,2025-03-23 16:16:21
7610,111,1,39,OPEN,2025-03-23 16:16:21
7611,26,19,1,OPEN,2025-03-23 16:16:21
7612,65,0,40,OPEN,2025-03-23 16:16:21
7613,15,0,16,OPEN,2025-03-23 16:16:21
7614,86,32,5,OPEN,2025-03-23 16:16:21
7615,35,20,10,OPEN,2025-03-23 16:16:21
7616,10,13,3,OPEN,2025-03-23 16:16:22
7617,100,20,5,OPEN,2025-03-23 16:16:22
7618,24,18,2,OPEN,2025-03-23 16:16:22
7619,64,13,27,OPEN,2025-03-23 16:16:22
7620,109,14,15,OPEN,2025-03-23 16:16:22
7621,85,27,8,OPEN,2025-03-23 16:16:22
7622,107,1,39,OPEN,2025-03-23 16:16:22
7623,33,14,9,OPEN,2025-03-23 16:16:22
7624,44,0,30,OPEN,2025-03-23 16:16:22
7625,89,3,37,OPEN,2025-03-23 16:16:23
7626,57,4,19,OPEN,2025-03-23 16:16:23
7627,80,26,14,OPEN,2025-03-23 16:16:23
7628,41,7,13,OPEN,2025-03-23 16:16:23
7629,3,19,1,OPEN,2025-03-23 16:16:23
7630,40,21,0,OPEN,2025-03-23 16:16:23
7631,29,29,0,OPEN,2025-03-23 16:16:23
7632,103,0,40,OPEN,2025-03-23 16:16:23
7633,28,11,19,OPEN,2025-03-23 16:16:24
7634,39,18,2,OPEN,2025-03-23 16:16:24
7635,83,33,7,OPEN,2025-03-23 16:16:24
7636,92,37,3,OPEN,2025-03-23 16:16:24
7637,21,13,17,OPEN,2025-03-23 16:16:24
7638,88,6,24,OPEN,2025-03-23 16:16:24
7639,42,24,6,OPEN,2025-03-23 16:21:24
7640,30,3,17,OPEN,2025-03-23 16:21:25
7641,54,0,33,OPEN,2025-03-23 16:21:25
7642,108,2,33,OPEN,2025-03-23 16:21:25
7643,20,2,28,OPEN,2025-03-23 16:21:25
7644,56,2,38,OPEN,2025-03-23 16:21:25
7645,6,17,3,OPEN,2025-03-23 16:21:25
7646,18,9,21,OPEN,2025-03-23 16:21:25
7647,32,14,16,OPEN,2025-03-23 16:21:25
7648,52,21,11,OPEN,2025-03-23 16:21:25
7649,48,0,40,OPEN,2025-03-23 16:21:26
7650,13,10,20,OPEN,2025-03-23 16:21:26
7651,43,10,20,OPEN,2025-03-23 16:21:26
7652,31,16,4,OPEN,2025-03-23 16:21:26
7653,98,40,0,OPEN,2025-03-23 16:21:26
7654,14,30,0,OPEN,2025-03-23 16:21:26
7655,1,28,3,OPEN,2025-03-23 16:21:26
7656,23,21,9,OPEN,2025-03-23 16:21:26
7657,106,0,40,OPEN,2025-03-23 16:21:26
7658,112,3,27,OPEN,2025-03-23 16:21:27
7659,68,3,37,OPEN,2025-03-23 16:21:27
7660,74,7,23,OPEN,2025-03-23 16:21:27
7661,87,28,10,OPEN,2025-03-23 16:21:27
7662,84,20,10,OPEN,2025-03-23 16:21:27
7663,90,3,37,OPEN,2025-03-23 16:21:27
7664,11,14,16,OPEN,2025-03-23 16:21:27
7665,17,8,12,OPEN,2025-03-23 16:21:27
7666,45,18,12,OPEN,2025-03-23 16:21:27
7667,114,3,37,OPEN,2025-03-23 16:21:28
7668,72,13,18,OPEN,2025-03-23 16:21:28
7669,63,25,10,OPEN,2025-03-23 16:21:28
7670,113,7,22,OPEN,2025-03-23 16:21:28
7671,91,26,4,OPEN,2025-03-23 16:21:28
7672,99,0,30,OPEN,2025-03-23 16:21:28
7673,9,21,3,OPEN,2025-03-23 16:21:28
7674,67,0,40,OPEN,2025-03-23 16:21:28
7675,116,0,30,OPEN,2025-03-23 16:21:29
7676,55,0,36,OPEN,2025-03-23 16:21:29
7677,62,1,39,OPEN,2025-03-23 16:21:29
7678,5,10,30,OPEN,2025-03-23 16:21:29
7679,97,25,15,OPEN,2025-03-23 16:21:29
7680,61,0,25,OPEN,2025-03-23 16:21:29
7681,77,28,1,OPEN,2025-03-23 16:21:29
7682,73,0,30,OPEN,2025-03-23 16:21:29
7683,4,19,1,OPEN,2025-03-23 16:21:29
7684,49,1,39,OPEN,2025-03-23 16:21:30
7685,19,13,17,OPEN,2025-03-23 16:21:30
7686,7,1,28,OPEN,2025-03-23 16:21:30
7687,60,0,30,OPEN,2025-03-23 16:21:30
7688,102,6,34,OPEN,2025-03-23 16:21:30
7689,38,30,9,OPEN,2025-03-23 16:21:30
7690,53,17,23,OPEN,2025-03-23 16:21:30
7691,58,17,23,OPEN,2025-03-23 16:21:30
7692,66,2,38,OPEN,2025-03-23 16:21:30
7693,104,0,40,OPEN,2025-03-23 16:21:31
7694,101,8,22,OPEN,2025-03-23 16:21:31
7695,115,13,17,OPEN,2025-03-23 16:21:31
7696,47,1,39,OPEN,2025-03-23 16:21:31
7697,117,8,32,OPEN,2025-03-23 16:21:31
7698,8,5,25,OPEN,2025-03-23 16:21:31
7699,27,19,1,OPEN,2025-03-23 16:21:31
7700,16,18,2,OPEN,2025-03-23 16:21:31
7701,96,10,20,OPEN,2025-03-23 16:21:31
7702,82,0,22,OPEN,2025-03-23 16:21:32
7703,76,3,35,OPEN,2025-03-23 16:21:32
7704,71,1,39,OPEN,2025-03-23 16:21:32
7705,79,0,27,OPEN,2025-03-23 16:21:32
7706,69,17,23,OPEN,2025-03-23 16:21:32
7707,25,8,22,OPEN,2025-03-23 16:21:32
7708,51,0,0,OPEN,2025-03-23 16:21:32
7709,37,20,10,OPEN,2025-03-23 16:21:32
7710,59,0,20,OPEN,2025-03-23 16:21:32
7711,95,14,26,OPEN,2025-03-23 16:21:33
7712,94,23,17,OPEN,2025-03-23 16:21:33
7713,105,1,35,OPEN,2025-03-23 16:21:33
7714,36,37,3,OPEN,2025-03-23 16:21:33
7715,93,35,5,OPEN,2025-03-23 16:21:33
7716,22,11,9,OPEN,2025-03-23 16:21:33
7717,50,2,38,OPEN,2025-03-23 16:21:33
7718,110,1,39,OPEN,2025-03-23 16:21:33
7719,12,1,19,OPEN,2025-03-23 16:21:33
7720,34,11,19,OPEN,2025-03-23 16:21:34
7721,78,1,39,OPEN,2025-03-23 16:21:34
7722,2,3,17,OPEN,2025-03-23 16:21:34
7723,75,36,4,OPEN,2025-03-23 16:21:34
7724,111,0,40,OPEN,2025-03-23 16:21:34
7725,26,19,1,OPEN,2025-03-23 16:21:34
7726,65,0,40,OPEN,2025-03-23 16:21:34
7727,15,0,16,OPEN,2025-03-23 16:21:34
7728,86,32,5,OPEN,2025-03-23 16:21:34
7729,35,20,10,OPEN,2025-03-23 16:21:35
7730,10,13,3,OPEN,2025-03-23 16:21:35
7731,100,20,5,OPEN,2025-03-23 16:21:35
7732,24,18,2,OPEN,2025-03-23 16:21:35
7733,64,13,27,OPEN,2025-03-23 16:21:35
7734,109,14,15,OPEN,2025-03-23 16:21:35
7735,85,27,8,OPEN,2025-03-23 16:21:35
7736,107,1,39,OPEN,2025-03-23 16:21:35
7737,33,15,8,OPEN,2025-03-23 16:21:35
7738,44,1,29,OPEN,2025-03-23 16:21:36
7739,89,3,37,OPEN,2025-03-23 16:21:36
7740,57,5,18,OPEN,2025-03-23 16:21:36
7741,80,26,14,OPEN,2025-03-23 16:21:36
7742,41,7,13,OPEN,2025-03-23 16:21:36
7743,3,19,1,OPEN,2025-03-23 16:21:36
7744,40,21,0,OPEN,2025-03-23 16:21:36
7745,29,29,0,OPEN,2025-03-23 16:21:36
7746,103,0,40,OPEN,2025-03-23 16:21:36
7747,28,11,19,OPEN,2025-03-23 16:21:37
7748,39,17,3,OPEN,2025-03-23 16:21:37
7749,83,33,7,OPEN,2025-03-23 16:21:37
7750,92,36,4,OPEN,2025-03-23 16:21:37
7751,21,15,15,OPEN,2025-03-23 16:21:37
7752,88,6,24,OPEN,2025-03-23 16:21:37
7753,42,24,6,OPEN,2025-03-23 16:26:37
7754,30,3,17,OPEN,2025-03-23 16:26:38
7755,54,0,33,OPEN,2025-03-23 16:26:38
7756,108,2,33,OPEN,2025-03-23 16:26:38
7757,20,2,28,OPEN,2025-03-23 16:26:38
7758,56,2,38,OPEN,2025-03-23 16:26:38
7759,6,17,3,OPEN,2025-03-23 16:26:38
7760,18,9,21,OPEN,2025-03-23 16:26:38
7761,32,14,16,OPEN,2025-03-23 16:26:38
7762,52,20,12,OPEN,2025-03-23 16:26:38
7763,48,0,40,OPEN,2025-03-23 16:26:39
7764,13,10,20,OPEN,2025-03-23 16:26:39
7765,43,10,20,OPEN,2025-03-23 16:26:39
7766,31,20,0,OPEN,2025-03-23 16:26:39
7767,98,40,0,OPEN,2025-03-23 16:26:39
7768,14,30,0,OPEN,2025-03-23 16:26:39
7769,1,29,2,OPEN,2025-03-23 16:26:39
7770,23,21,9,OPEN,2025-03-23 16:26:39
7771,106,0,40,OPEN,2025-03-23 16:26:39
7772,112,3,27,OPEN,2025-03-23 16:26:40
7773,68,2,38,OPEN,2025-03-23 16:26:40
7774,74,7,23,OPEN,2025-03-23 16:26:40
7775,87,28,10,OPEN,2025-03-23 16:26:40
7776,84,20,10,OPEN,2025-03-23 16:26:40
7777,90,2,38,OPEN,2025-03-23 16:26:40
7778,11,14,16,OPEN,2025-03-23 16:26:40
7779,17,8,12,OPEN,2025-03-23 16:26:40
7780,45,18,12,OPEN,2025-03-23 16:26:40
7781,114,3,37,OPEN,2025-03-23 16:26:41
7782,72,13,18,OPEN,2025-03-23 16:26:41
7783,63,25,10,OPEN,2025-03-23 16:26:41
7784,113,7,22,OPEN,2025-03-23 16:26:41
7785,91,26,4,OPEN,2025-03-23 16:26:41
7786,99,0,30,OPEN,2025-03-23 16:26:41
7787,9,22,2,OPEN,2025-03-23 16:26:41
7788,67,0,40,OPEN,2025-03-23 16:26:41
7789,116,0,30,OPEN,2025-03-23 16:26:41
7790,55,0,36,OPEN,2025-03-23 16:26:42
7791,62,1,39,OPEN,2025-03-23 16:26:42
7792,5,10,30,OPEN,2025-03-23 16:26:42
7793,97,25,15,OPEN,2025-03-23 16:26:42
7794,61,0,25,OPEN,2025-03-23 16:26:42
7795,77,28,1,OPEN,2025-03-23 16:26:42
7796,73,2,28,OPEN,2025-03-23 16:26:42
7797,4,19,1,OPEN,2025-03-23 16:26:42
7798,49,1,39,OPEN,2025-03-23 16:26:43
7799,19,14,16,OPEN,2025-03-23 16:26:43
7800,7,1,28,OPEN,2025-03-23 16:26:43
7801,60,0,30,OPEN,2025-03-23 16:26:43
7802,102,6,34,OPEN,2025-03-23 16:26:43
7803,38,30,9,OPEN,2025-03-23 16:26:43
7804,53,17,23,OPEN,2025-03-23 16:26:43
7805,58,17,23,OPEN,2025-03-23 16:26:43
7806,66,2,38,OPEN,2025-03-23 16:26:43
7807,104,0,40,OPEN,2025-03-23 16:26:44
7808,101,9,21,OPEN,2025-03-23 16:26:44
7809,115,14,16,OPEN,2025-03-23 16:26:44
7810,47,1,39,OPEN,2025-03-23 16:26:44
7811,117,8,32,OPEN,2025-03-23 16:26:44
7812,8,5,25,OPEN,2025-03-23 16:26:44
7813,27,19,1,OPEN,2025-03-23 16:26:44
7814,16,18,2,OPEN,2025-03-23 16:26:44
7815,96,10,20,OPEN,2025-03-23 16:26:44
7816,82,0,22,OPEN,2025-03-23 16:26:45
7817,76,3,35,OPEN,2025-03-23 16:26:45
7818,71,1,39,OPEN,2025-03-23 16:26:45
7819,79,0,27,OPEN,2025-03-23 16:26:45
7820,69,14,26,OPEN,2025-03-23 16:26:45
7821,25,8,22,OPEN,2025-03-23 16:26:45
7822,51,0,0,OPEN,2025-03-23 16:26:45
7823,37,20,10,OPEN,2025-03-23 16:26:45
7824,59,0,20,OPEN,2025-03-23 16:26:45
7825,95,14,26,OPEN,2025-03-23 16:26:46
7826,94,23,17,OPEN,2025-03-23 16:26:46
7827,105,1,35,OPEN,2025-03-23 16:26:46
7828,36,37,3,OPEN,2025-03-23 16:26:46
7829,93,35,5,OPEN,2025-03-23 16:26:46
7830,22,12,8,OPEN,2025-03-23 16:26:46
7831,50,2,38,OPEN,2025-03-23 16:26:46
7832,110,1,39,OPEN,2025-03-23 16:26:46
7833,12,0,20,OPEN,2025-03-23 16:26:46
7834,34,11,19,OPEN,2025-03-23 16:26:47
7835,78,0,40,OPEN,2025-03-23 16:26:47
7836,2,2,18,OPEN,2025-03-23 16:26:47
7837,75,36,4,OPEN,2025-03-23 16:26:47
7838,111,0,40,OPEN,2025-03-23 16:26:47
7839,26,19,1,OPEN,2025-03-23 16:26:47
7840,65,0,40,OPEN,2025-03-23 16:26:47
7841,15,0,16,OPEN,2025-03-23 16:26:47
7842,86,32,5,OPEN,2025-03-23 16:26:48
7843,35,20,10,OPEN,2025-03-23 16:26:48
7844,10,15,1,OPEN,2025-03-23 16:26:48
7845,100,20,5,OPEN,2025-03-23 16:26:48
7846,24,18,2,OPEN,2025-03-23 16:26:48
7847,64,13,27,OPEN,2025-03-23 16:26:48
7848,109,14,15,OPEN,2025-03-23 16:26:48
7849,85,27,8,OPEN,2025-03-23 16:26:48
7850,107,2,38,OPEN,2025-03-23 16:26:49
7851,33,15,8,OPEN,2025-03-23 16:26:49
7852,44,0,30,OPEN,2025-03-23 16:26:49
7853,89,3,37,OPEN,2025-03-23 16:26:49
7854,57,5,18,OPEN,2025-03-23 16:26:49
7855,80,26,14,OPEN,2025-03-23 16:26:49
7856,41,7,13,OPEN,2025-03-23 16:26:49
7857,3,19,1,OPEN,2025-03-23 16:26:49
7858,40,21,0,OPEN,2025-03-23 16:26:49
7859,29,29,0,OPEN,2025-03-23 16:26:50
7860,103,0,40,OPEN,2025-03-23 16:26:50
7861,28,10,20,OPEN,2025-03-23 16:26:50
7862,39,17,3,OPEN,2025-03-23 16:26:50
7863,83,33,7,OPEN,2025-03-23 16:26:50
7864,92,36,4,OPEN,2025-03-23 16:26:50
7865,21,15,15,OPEN,2025-03-23 16:26:50
7866,88,6,24,OPEN,2025-03-23 16:26:50
7867,42,24,6,OPEN,2025-03-23 16:31:51
7868,30,3,17,OPEN,2025-03-23 16:31:51
7869,54,0,33,OPEN,2025-03-23 16:31:51
7870,108,2,33,OPEN,2025-03-23 16:31:51
7871,20,2,28,OPEN,2025-03-23 16:31:51
7872,56,2,38,OPEN,2025-03-23 16:31:51
7873,6,17,3,OPEN,2025-03-23 16:31:51
7874,18,9,21,OPEN,2025-03-23 16:31:52
7875,32,15,15,OPEN,2025-03-23 16:31:52
7876,52,20,12,OPEN,2025-03-23 16:31:52
7877,48,1,39,OPEN,2025-03-23 16:31:52
7878,13,10,20,OPEN,2025-03-23 16:31:52
7879,43,9,21,OPEN,2025-03-23 16:31:52
7880,31,20,0,OPEN,2025-03-23 16:31:52
7881,98,40,0,OPEN,2025-03-23 16:31:52
7882,14,28,2,OPEN,2025-03-23 16:31:53
7883,1,29,2,OPEN,2025-03-23 16:31:53
7884,23,21,9,OPEN,2025-03-23 16:31:53
7885,106,4,36,OPEN,2025-03-23 16:31:53
7886,112,3,27,OPEN,2025-03-23 16:31:53
7887,68,1,39,OPEN,2025-03-23 16:31:53
7888,74,6,24,OPEN,2025-03-23 16:31:53
7889,87,28,10,OPEN,2025-03-23 16:31:53
7890,84,20,10,OPEN,2025-03-23 16:31:53
